AQI,CO,PM10,PM25
52.15773228,5941.3,40.5,19.5
70.72337973,413,45,45
64.5317851,5122.8,38.6,29.17
56.70496215,3034.1,34.3,24.44
59.93229792,1279,54,31.58
54.46566056,3461.2,35.1,24.5
41.97886203,6644.7,33,14.75
46.84915263,222.8,27.7,25.86
43.67298168,2284.6,28,20.25
42.96464957,2276.8,29.9,21.13
41.86049328,1628.3,27.3,20.38
39.59604396,2115.6,26.7,18.67
42.12871306,2382.5,26.4,22.33
48.56008303,106.8,28.6,27.5
50.44930891,2293.3,34.8,26.17
52.00522589,2055.9,34.3,26.78
53.12257989,4280.8,35.5,27.4
63.7038486,712.8,41.6,37
49.6026569,9249,39.3,17.75
57.50299878,1413.6,51.5,32.7
59.32401954,4221.6,45.2,30.57
57.99376801,2899.8,34.6,28.33
56.66866422,2911,31.6,27.67
56.3366105,4219.4,36.2,28
57.84009768,346,36,29.67
63.45176557,687.1,58.5,34.53
57.01566789,5029.2,33,25.29
53.83747985,4696,30.4,25.33
53.79861294,5678.3,35.7,26.88
55.00900968,4075,37.1,28.11
50.15275407,3974.8,33.1,21.14
50.85462918,4436.2,33.5,26
52.37772447,188,27.4,27.4
50.67079895,2990.2,32.3,24
50.74711399,1572.3,32.4,25.44
50.5520328,1492,32.7,25.13
49.16132526,1242.6,34.6,23.5
49.04660777,3311.7,34.8,23.6
64.02559595,157.6,44.2,40.67
68.13757317,2664.2,47,36.29
80.13330891,1459.2,67.9,45.82
79.5694359,4742,47.6,39.5
85.19965184,3123.8,62.8,45.67
89.92552869,2640.9,86.8,47.19
115.1449573,335.8,91.2,73.2
103.1350183,3407.3,58.3,44.67
94.6352381,3470.2,47.3,42.75
93.95286935,2374.5,56.7,46.63
103.2454945,1641.9,93.2,56.91
73.6168254,8955.5,52.3,21.67
81.20932357,453.2,44.4,44.4
77.04469841,4442,46.6,36.44
74.51995116,3936.4,42.5,36
72.25887668,4358.2,47,35
71.34688645,3031.3,45.9,35.22
57.66729182,5320.8,42,22
67.32517216,304,40.6,38.5
61.51848107,3383.8,40.8,27.86
57.64536752,1722,37.3,26.89
52.94718926,1707.5,33,24.13
50.24550427,1308.6,31.6,23.78
47.79299634,2048.4,34.3,22.67
52.54898309,170.2,30.6,28.83
50.69804242,2877.3,30.3,24.13
57.48461302,2070.2,53.7,33.27
67.95535708,5437.4,57.8,40.13
73.29158416,4196.1,58.6,39.88
81.97880683,2689.2,74.2,44.84
80.15020221,4395,63.7,39.14
91.50911355,486,52.3,51.4
91.18908425,4137.8,55.3,45.43
90.84969963,3045.7,52.6,45.25
88.31951648,1942.9,50.9,42.89
81.29328938,1527.5,60,37.13
72.93748962,4302,42.3,32.29
75.02386622,584.8,38.2,36.5
70.79189499,7171.3,44,32
67.55127105,3837.7,42.9,31.44
62.86977395,10499.5,48.7,29
53.16332112,3133.1,35.8,22.25
50.43792918,3286.8,35.8,23.86
54.38353602,157.4,31.4,29.17
49.1860464,2906.5,31,22
49.21921606,1460.4,33,24.56
51.41043398,1318.4,34.9,26.89
52.13589361,1603.3,34.7,26.63
49.18759996,1781.1,32.6,22.38
49.1450171,3174.4,31,24
51.67375803,1262,43.8,28.74
49.62932783,5337,25.3,22.29
48.18096287,4247.1,25.9,22.11
49.44891025,2336.6,44.6,26.52
47.4333127,4054.3,30.4,21.14
47.87750094,4128.7,41.9,24.57
54.29676473,384.3,47,33
51.90903348,4881.3,30.2,23.83
51.93865612,3079.7,33.5,26
54.76081101,1571.7,50.3,29.88
48.65365728,4253,29.1,19.57
46.48756483,4797.6,27.8,21.67
44.99997729,6116,29.2,21.43
50.16231345,286.8,29.6,28.83
52.8162718,2864.1,33.9,28.33
54.66060932,5010.8,32.8,28.67
52.56596757,2743.1,32.4,24.75
51.87301736,3017.8,29.8,25.43
61.74679253,123.2,36.6,36.6
66.52380439,1279.6,40.5,36
70.87835669,1520.2,43.9,37.63
56.05500105,3556.5,20,20
82.81909158,226.5,62.7,55
84.27472039,3797.2,49.8,42.86
101.6472812,689.2,60.6,59.83
97.70273504,5055.6,53.5,46.71
95.10574359,4063.3,51.9,46.25
94.88742857,3156.9,55.1,47.33
88.5577094,2230.4,48.4,41.11
73.10968498,2142.6,43.8,28.83
79.35635653,682.2,42.8,42.8
72.41738217,1421.1,49.3,32.74
62.09582418,1205.6,29.4,25.89
57.82956777,1316.9,29.4,26.78
54.03748962,1496.4,30.4,25.13
55.87532601,2404.6,32.7,28.86
64.29365088,1103.2,36.8,36.8
63.61400228,2262.6,34.3,31.43
58.74824389,1314.3,28.7,26.63
51.50961598,1639,24.5,22
44.40179243,1313.3,21.9,18.78
34.36682784,1250.8,17.8,12.17
27.67552625,500.5,10.5,10.5
27.43308913,1760.3,15,13.6
22.71242002,1168.6,11.4,9
24.35284493,102,13,13
20.55233211,1173.5,9.6,8.38
15.27033944,1391.6,8.2,5
22.62984615,131.9,18.8,15
23.74028327,632.9,20.7,12.43
21.86608059,2398.6,10.7,10
23.06063004,1983.4,13,12.13
24.40887424,1987.7,13,12.88
21.91383639,1905.7,9.7,9.71
21.62695971,2310.6,13.3,10.67
21.41274725,1779.3,10.8,10.6
27.20820513,1494.3,16.5,16.5
26.23401221,2972.7,14.6,12.63
22.11715751,2457.2,9,9
26.99555936,1146.7,16.3,16.25
20.6537094,3596,7.5,7
31.3289475,272,21,21
27.33488156,2570.4,11.7,11.67
24.99724542,2348.4,11.3,11.33
21.49767521,1694.2,9,9
19.07850061,1834,9.2,8.33
21.86965568,766.4,14.2,12.33
20.68462027,333,11.3,9.75
21.14091819,1010.3,14.4,10.8
21.13995604,1193.6,11.5,10.57
22.14060562,995.5,15.1,11.57
24.63964835,1018.8,18.1,13.57
25.12124054,1439.5,16.2,12.8
28.37320748,321.8,18.7,16
31.28100122,1208.5,21.5,17
27.93073504,1039.8,14.7,12.29
25.82606593,1098.2,13.2,11.86
24.38873027,1157.6,12.5,11
34.95944811,143,29,23
27.4797851,1836,10,10
29.54111355,1213.8,16,15.8
28.91142857,1912.5,15.3,14.14
30.74686691,2173.7,18.7,16.29
33.62457631,1935,18.3,18.25
32.67303541,1716.7,21.4,15.86
33.73685958,1711.8,17.5,17.4
43.87087179,352,27,27
42.50745788,1731.8,23.8,20.57
44.54652015,1354.8,29.5,23.29
46.13640049,1207,30,23.86
44.23775336,660.2,32.8,21.17
49.47199254,629,38.6,27.5
59.06608059,290.3,37.3,34.25
55.93603419,1117.3,38.8,26.4
52.10993407,749.4,33.2,24.14
52.9170696,669.8,34.3,26.86
54.87372153,984,51,28.44
41.04987546,1769.8,23.4,13.6
49.52542613,463,29.3,29
50.76403907,2283.3,29.8,26
53.54320879,976.1,44.8,28.16
48.10098657,1760.8,25,21.33
66.55570208,130.7,46,42.5
75.28139194,129.2,45.3,42
86.64429792,127.6,61.3,49
84.32571429,126.1,44,41
81.16648596,128.2,39,39
75.58523077,130.3,35,35
76.79519414,132.5,39,39
79.40428816,679.4,51,41
63.70092308,371.3,24,24
54.44963126,1773.3,29.8,22.6
42.08156777,1087.6,20.2,14.86
32.89847131,896.8,17.5,11.86
27.44154335,567.8,15.8,11
25.57341148,364.2,15,11.86
19.52638828,536.8,10.3,6.75
24.42676435,257.5,22.7,14.67
23.20654457,1094.4,14.6,11
23.59765568,813.8,12.2,12
29.67367033,708.8,27,17.88
23.0288254,1042,11,8.2
23.0113602,1919.3,11.7,11.5
23.00296947,206,11.5,11.5
24.67107204,499.4,24.7,13.17
24.33557021,2307.3,17,12
22.41760195,2174,12.3,10.25
20.20810256,265.5,10.5,9
33.31807082,1024.7,39.1,23.21
27.15801709,160.7,10.5,10.5
27.57974115,1652.2,18.2,14
31.29121368,2151.5,22.8,17.5
33.81567766,2224.3,26,18.17
35.71042735,2160.5,24.3,18.8
38.18736996,3604,38.3,20.33
49.09820269,248.7,51,30
50.35218559,1462.8,47.2,25.8
51.00947009,1181.3,33.4,25.83
53.17898901,1359.8,37.8,27.67
60.425558,1181.8,43.8,33.83
55.81336264,1209.5,40.8,25.6
62.11246886,1836,46.5,34.2
68.06185104,225.5,37,37
68.4350525,1653.7,48.3,34.4
79.61417338,741.3,73.4,45.39
69.63978022,1540.3,40.8,29.83
66.75042016,1969.8,42.2,31.33
51.07335775,2701,34.3,18
59.0585641,837.6,54,33.52
62.03091087,3248.5,38,32.5
57.68521123,1771,35.8,26.67
56.67114042,1745.8,33.6,27.83
61.33737729,1770.3,40,33
70.01994628,1319.4,68.6,39.35
62.75771429,2544.3,42,27.75
72.38046886,426,41,41
66.51655678,2373,41,30.33
64.42860562,2325.5,45.8,31.17
60.54357021,2293.8,41.6,28.33
50.52233455,2853.3,46.3,20.25
77.01561905,533.5,56.3,51.75
66.30666178,2207.3,39,27.8
61.35370452,1609.8,39.5,28.2
52.00526496,1244.8,31.4,21.33
44.49909158,1438,26.4,18.5
32.64247619,1627.3,21.6,10.4
36.71944322,2238.7,28,20.4
48.35703541,709.5,30,30
42.30553846,1117.5,27.4,18.13
37.4791453,2242.5,18,16.33
35.56676435,2279.3,18.8,16.83
28.1809768,2127,14.4,10.4
28.99149206,929.4,24.4,14.91
23.74121612,1995,11.3,9.25
22.36628571,145,10.5,10.5
20.18013187,1875.8,9.2,9
20.04798046,768.4,16.6,9.96
18.62355067,1951.5,16,8.6
18.90913797,1982.5,14.3,9.6
20.44992918,229.3,11,11
23.73745009,1822.5,18.3,13.6
29.24217338,1751.3,19.2,17.33
30.22078632,1324,15.6,15.6
26.44062027,1263.6,12,11.33
23.71923321,2167.7,16.8,10.5
19.35918926,216,7.5,7.5
24.68069353,963.5,22.2,15
24.01099878,695.2,17.7,11.67
22.83571184,890.8,12.8,10.83
23.4186862,1085.3,14.2,12
22.20956288,1652,16.5,10.5
22.27482295,1186.8,13.6,11.17
24.3373138,471.1,19.7,13.2
23.16711111,1400,12,11
22.41239072,1574,14.4,10.83
25.03680586,1612,21.4,13.83
18.84738462,2214.3,17,6.33
32.42747741,717.3,28.8,23
33.21422711,270,18.5,17
27.93703053,1444,16.4,11.33
24.46843468,1816.7,14.7,10.5
35.90706716,326,27,23.67
35.12516239,1505.3,20.2,17.17
35.2341685,3416,26.3,17.67
41.11959951,415.5,23.5,23.5
57.36610012,1757.5,57.8,36.8
55.35691819,1822,29.4,26.67
51.68094261,2326.7,30,24
58.34686203,430,37.5,32.5
52.92361416,2214.3,27.3,23.75
49.96339438,358,23.5,23.5
49.98503541,1259.3,35.8,25
46.82528449,876.8,32,21.83
48.24292552,892.5,34.2,24.83
47.79305006,1109.8,31.8,23.67
39.39599512,1347.3,27.8,15.5
55.55101343,563.5,55.7,35.85
96.18322344,1015.3,87,68.4
93.9262906,892.8,62.2,45.83
77.41472039,920.6,47.7,30.45
71.37740171,1274.4,52.7,32.67
55.43772405,1944,37.8,19.75
68.39305495,357,60.7,40.67
65.99818803,2219.7,43.8,31.8
64.17137485,1419.8,51.3,31.17
71.63928205,962.7,67.8,39.55
74.2232381,2443.3,47,38.4
65.3647326,2717,52,28.25
83.18594383,647,50.5,50.5
94.38916239,3932.7,66.5,52.8
108.6406797,3050.4,90.8,63.17
118.3527432,2970,101.3,66.83
120.1575783,3059.4,96.8,63.17
87.42590965,4686.3,79,25.33
160.2637258,403,186,145
163.5917024,396,123.3,103.67
150.9058137,1732.4,100.3,63.5
131.2018315,2108.8,83,56.17
118.5206553,1653.8,88,53.5
111.4902971,1995.8,87.2,52.67
88.13947741,3119,70.3,31.25
118.9550468,583.3,100.7,78.67
118.4770411,3122.8,97.2,60.8
114.7947863,2490.6,91,56.67
107.2530118,2676.6,80.8,49.83
91.02457631,2719.8,68.2,36.67
68.98261783,4408,51.5,23.5
81.1473895,459,68.7,46.67
76.3669304,3303.5,68,35.8
76.50910867,2984.2,67.2,38.33
80.58182662,3801.8,70.7,42.33
84.95895971,4889,61,44.67
68.72825885,6753.7,58.8,26.25
94.05949695,997.2,90.5,59.7
92.82608547,5319.7,60.3,45.8
86.90909402,4436.5,56.8,40.5
86.28283761,3546,72.5,42.83
91.31422711,2833.6,76.2,48.17
76.65894505,3398.8,55.6,31
81.52862515,3345,69.8,43.2
87.096884,404.3,64.3,46.33
65.94455189,3862.7,33.8,22.4
56.71773871,4772,41.7,23.75
90.36310134,452,62,62
86.59525275,1942.8,70.9,41.41
106.0822304,9620,73.5,64
130.5486854,1013,83,83
119.485637,2876.2,85.6,55.05
118.3547131,5415.3,77.8,60.33
111.261571,3536,81.3,52.5
115.8454782,8099.5,89.3,62.25
104.7316768,3662,79,46.17
111.6771917,4009.3,83.8,61.17
122.5983028,1602.6,103.3,70.1
133.9766952,6318.3,110,77.2
139.1329792,4610.4,106.3,76.57
144.2141068,5482.6,116.5,81.57
138.5237825,5748.4,119,68.83
132.6089662,11878.5,131.5,65
194.6883394,907,270,216
194.8513797,1825.7,172,143
174.2642508,4696,146.6,85.14
163.9198238,5125.1,137.7,85
152.8547166,5471.8,125,68.5
151.5718926,4868.2,158.4,80.4
185.1987825,1958.3,214,176.33
177.1269615,4256.9,156.5,106.67
180.1392552,5982.8,198.2,126.4
174.921896,2668.4,172.8,107.58
175.3222048,7144.6,172.6,116
162.1872946,3554.4,125.5,78.67
166.1735357,6380.6,173.5,108.25
156.295123,1423.5,111,75
158.0447375,3901.7,131.1,93.71
161.8202651,4308.7,141,101.83
159.7906541,3493,122.9,90.86
140.142153,1208.8,84.6,54.47
162.0969597,1193.8,146.4,119.8
165.2626897,1768.8,148.2,105.8
175.1923007,2497.3,177.3,129.17
185.4564696,4629.8,222.4,144
174.959004,8137.7,230.3,100.25
174.6254404,4457.3,230.8,114
187.3878074,2208.8,192.2,150.2
172.9811006,12314.4,191,92
170.0628763,12441.3,172.8,104
163.601835,15956.2,140.8,90
161.1367434,13213,142.2,92.14
149.494766,14911.3,132,63.8
164.1774673,3636.3,123.7,120
162.8736107,9302,139,96.2
161.2801291,7780,134.5,93.57
158.3672929,3177,142.8,87.65
170.3072458,5812.7,189.7,125.14
154.0063004,7635.5,135.4,62.8
166.2613538,2664,148.8,120
150.7116832,1301.3,103.6,59.2
129.4285226,1470.7,103.5,54.33
111.5136752,1575.1,87.2,46.17
102.7475295,1648.4,91.4,46.4
96.04378022,437.8,73,44.4
84.21142857,943.5,56.4,36.21
87.59333333,1690.5,83.5,45.5
92.64574847,2491.5,52.8,48.86
113.3570777,2619.7,98.6,69.71
130.7191209,12649.8,96.5,78.86
124.1090924,12436,104,60.5
116.8748148,6484,85.5,55.8
152.548772,4032,133.8,107
136.0329874,1870,88,59.67
106.5894831,4881.7,68.3,36.29
82.94944078,5898.8,89.7,29
86.97498901,568,53.5,45.5
74.15614164,5660,51.6,30.67
83.07819292,2830,46,46
74.82529426,4316.7,49.2,33.29
73.10434188,1982,61.5,35.7
75.9425348,3986.5,57.8,39.4
76.96601709,3163.2,55,39
63.87558486,3288.5,54.8,25.4
80.62355556,1110.6,73.7,48.7
83.72094381,2792.3,72.8,43.8
82.48777863,2476.8,60.5,40.57
85.54248545,2750.3,59.3,44.43
88.76622628,2605.3,62.8,46.14
101.5776394,1682.7,97.8,57.38
123.086744,2233.4,93.3,76.75
140.0537322,7973.2,134.8,84.2
149.7953765,6138.4,134.6,85.71
152.7675214,6738.4,139.3,87.86
147.4023606,6693.2,140.6,73
165.166248,504,167,124
153.5384371,2754,87.7,68.67
139.1318803,4760.2,116.2,62
118.2342002,5171.5,97.8,48.4
126.8308913,3139.3,95,71.25
115.5000733,3178.3,90,52.5
85.79250305,5322,73,26.5
151.3953776,3463,164,121
157.0095779,2230.3,118,97.67
132.4453968,2385.8,81.3,49.13
134.8278714,2635.8,109.2,72.33
131.1042654,5775.6,107.4,66.43
119.346337,2984,92.2,54.57
125.506569,4982.6,117,69
176.0106088,2419.5,224,167.5
170.5813379,1394.2,127.8,101.2
158.6231676,4708.9,117.7,75.33
153.9567521,7501.3,155,79
158.4131833,2262.8,123.8,98
139.0186284,2077.5,100.4,55.06
155.2364469,2267.6,128.5,101.25
159.7655172,5795.7,152.6,100
158.9308442,6330.3,150.2,91.33
162.0184493,5992.7,157.1,101.14
163.6918891,5972.5,167.8,101.5
143.4706146,12397.5,150.3,53
164.1684458,2605.8,155.2,123.6
157.7968341,5176.4,119,82
152.3663073,4021.7,128.6,75.71
148.3181441,3579.8,129.5,74.67
149.0137078,3349,133.2,79.83
125.339361,3188.5,122,51
153.0014617,4171.7,106.8,103.2
147.6628775,3452.8,97.7,73
132.7168661,3864.4,87,60.67
127.5424257,3598,88.5,63.43
126.4721693,2319.7,126.3,65.25
109.3428571,2274,86.5,45.33
110.4912088,2642,128,57
124.4104396,1386.5,90,73
111.0913838,2214.2,85.5,48.67
102.4482499,1998.7,77.9,46.29
91.74929426,2626,61.2,40.29
87.12226618,3009,69,41.25
70.21244444,3619,51.3,26.67
69.76686203,2434.7,34.7,34.67
68.736884,2434.4,49.5,33.86
66.69084737,2250,48.2,32.33
62.62664225,1861,45.8,29.29
59.30908913,1713.6,41.2,28
47.04487424,2083.2,36.6,17.4
53.51193651,3880,42.5,30
46.07880342,627.7,19.3,19.33
43.3230525,1686.4,21.8,20.29
44.65730403,179.7,23,23
41.33915399,187.7,19,19
42.66340005,195.7,28,22
44.29258034,203.7,34,23
50.59240003,203.1,36,29
66.58336996,202.5,41,41
90.29845177,201.9,71.3,57
85.15215629,235.3,41,40
82.58159707,268.6,50,40
80.29299634,302,94,39
80.15154579,10,50,40
84.08156288,302,106,44
91.04713065,302,114,49
96.53137973,403,114,51
102.169654,436.7,122,54.33
106.7616845,504,126,57
102.8882011,10,65,52
101.4946147,392.1,61.3,49
100.185565,336.2,50,48.5
99.58125009,301.7,49,49
89.31869354,267.3,45,36
80.0821657,232.9,34,34
76.00572019,210.5,35,35
86.50612461,188.1,63.8,51
79.01413137,165.7,34,34
70.86960043,302,54,31
50.94652015,181.3,20,16
38.46251526,189.1,19,13
61.22881563,403,98,42
65.11086691,504,70,34.5
50.23790965,2760.1,31.8,17.69
51.78350183,4837.4,44.7,26.67
47.7182906,3598.2,42.7,21.83
30.85255189,827,32,7
57.42798535,302,110,42
50.20678877,637.4,34.5,21.5
41.579116,727,31.3,16.48
47.45850061,569,59.7,26.67
49.06152869,1233.4,44,25.33
53.7847326,1806.5,43,29.25
65.8916337,2064,94,39
111.6309768,1371.8,111.4,81
129.4945096,2588.4,125.4,78.4
140.1748759,2416.8,124,80.5
149.6837281,2109,128.2,85.5
155.5935461,1805,139.5,95.83
96.82290598,3011,96,9
174.4464853,706,240.5,180
186.3418123,305.2,161,147.5
181.7503,318.8,118,118
181.2408111,332.5,123,123
184.5580255,346.1,166,133
193.0031537,432.4,190,152
189.1843782,518.7,134,129.5
193.8839735,605,220,148
173.0136334,537.7,83,83
168.4723234,504,141.5,99.5
164.2360021,403,134,94
152.1229723,316.1,83,66
165.6991976,403,172,121
155.7003314,142.4,74,74
128.3024013,149.4,46,46
122.8884819,156.4,68,60.5
115.1782662,163.4,58,54.5
96.07887668,164.4,46,37
107.5189255,165.4,76.3,61
93.48473748,166.3,39,39
85.73162393,245.2,39,39
97.35482295,504,86,54.5
111.8087098,403,93,65.5
91.07741148,403,43,34
137.1111111,403,144,99
146.8909239,403,106,84
142.6176231,403,101,73
140.0612536,403,99,72.5
123.3638584,173.9,54,54
142.5254375,172.2,108.8,87
127.0952381,170.4,71,57
144.3907204,168.7,108.8,87
145.53663,167.9,79,78
146.1064306,167.1,78,78
139.7207977,166.3,70,70
133.2388516,165.7,65,65
143.8201246,165.2,100.8,85.33
152.4964596,164.6,116.3,93
150.8526817,170.2,79,78
152.2982883,175.9,86,86
150.1898204,181.5,76,76
120.7432316,183.6,45,45
97.44056654,185.8,44,35
150.6166545,187.9,141.3,113
113.2106797,173.7,35,35
87.9146862,159.5,30,30
81.94952869,145.3,38,38
91.97134554,137.7,63.8,51
90.97582418,130.1,45,45
67.47057387,122.6,33,22
83.22832723,137.9,50,49.5
96.60659341,153.3,69,55
94.7960928,168.7,56,46.5
93.3982906,162,54,46
81.6991453,155.4,44,35
88.33357753,148.8,60,47.5
85.16825397,403,86,41
89.58827839,10,59,47
86.29499389,10,46,41.5
86.64566545,10,51,43.5
85.32210012,85,54,42
80.81632797,122.6,45,36
97.79786601,131.3,76.3,61
94.46331903,140.1,51,45
100.2010014,148.8,74,54
96.30178552,151,51,45.5
87.95955432,10,38,38
74.35544339,155.2,39,31
80.08285844,202,67,43
98.73413657,202,100,59
87.55239179,202,58,38
86.29682517,202,62.5,42.5
104.2767603,202,88,62
86.56556777,10,34,34
77.27619048,141,43,34
77.63663004,272,48.8,39
79.31501832,403,68,40.5
93.15946276,605,87,53.5
112.1558812,202,103,68
121.0854701,20,81,68
113.8783069,55.5,68,54
124.4415954,20,88.8,71
117.2244607,126.6,56,56
107.7802198,252.4,49,49
119.3080993,605,92,68.5
147.1664632,504,125.5,95
139.4236874,376.3,69,69
104.7104192,248.5,40,32
118.1943427,120.8,86.3,69
105.7623118,124.7,46,46
96.45128205,128.6,43,43
83.21758242,132.5,35,35
80.60512821,125.7,39,39
81.2952381,118.9,51,41
92.64664225,112.1,65,52
81.31990232,147,35,35
81.65323565,182,41,41
85.1442442,217,47,44.33
77.56381929,3616.6,44.2,35
71.95219536,5284.8,38.5,33.17
73.04685112,2258.9,52.5,35.26
77.72748005,531.3,60.8,43
74.39355296,5242.4,47.4,34.3
76.07647665,3202.8,62.1,39.5
77.77700907,5578.7,54.9,40.38
73.72604383,4488.8,43.1,33.33
67.84673032,4913.9,42.3,28.63
65.40500473,5974.2,55,30.5
74.24608666,289.7,62.8,45
71.31223332,2241.1,56.1,33.14
67.02025335,4523.9,46.9,29.78
64.6974059,8541.8,41.4,30.33
63.9801492,5760,38.4,31.38
63.58662823,6867.8,56,31.5
75.39404465,570.7,66,47
74.23274301,4633,58.1,36.22
69.432373,6194,57.5,31
74.36013449,3767,58.4,41
82.92112482,3145.8,69.7,48.33
73.05012942,2625.4,43.8,28.83
91.44305053,476,72.3,56
85.40808907,1828.6,61.5,39.5
82.36053379,1847.7,51.3,39.56
82.29597708,3137.1,50.9,41.11
83.99022325,3992.4,47.8,42.89
79.63037847,4140.7,52.5,37.5
77.70095038,3548.7,62.7,37.83
78.57499848,2010.5,40.7,39.75
75.70696142,3858.4,54.3,36.33
74.98421069,3916.1,55.3,37.11
77.62851388,4235.7,52.5,40.22
77.69733974,4598.3,52.3,39
75.88406914,5320.4,47.5,34.57
75.94314981,2122.8,38.2,38.2
72.11763998,8001.5,43.4,31.5
72.68220173,4582,49.5,37.22
74.31572606,4312.4,50.6,39.56
76.91034449,4537.5,50,42.13
69.93465713,12701,46,27.5
85.54585728,353,65.5,52.5
82.90646477,3438.1,53.3,40
81.52360876,3089.6,53.8,40
81.96039205,2962,47.4,41.22
78.91209037,2437,47.8,37.78
56.71494017,6109,31.7,17.33
68.68799023,582.4,46,40.33
64.51367033,3375.8,36.6,30.17
69.03672772,2446.3,50.3,36.78
72.09788034,2194.3,65.7,37.58
75.67832967,5361.3,55.6,39.63
84.98396093,6055.8,47.1,47.14
96.35231258,4434.7,53.9,53.86
84.4152381,1110.9,58.5,36.24
67.20395604,3922.4,41.8,25
57.59777289,4015.4,39.7,24
52.08534799,4305.6,38.7,23.29
54.45537973,2331.5,45.6,28.41
53.22419048,610.4,32,26
50.21049084,792.8,42,23.6
55.10358974,215,30,30
54.97931624,945.8,31.5,27.43
55.19674725,675.2,30.5,27.71
56.16383883,6255.5,28.6,28.57
54.31030208,4975.3,31.7,26
54.17101163,11979,27.3,27.33
67.2793529,874.5,41.8,41.75
70.92521123,4508.7,37.8,37.75
71.30284809,2163.8,37.6,36
73.90207133,2259,43.4,38.63
71.6308994,3201.3,34.3,34.33
66.66262758,1926.5,40,29.43
61.62814826,1270,43,26.67
53.19286313,697,41.2,22.56
65.82507162,480.5,61,40.33
47.84585104,1193.9,23.3,14.63
37.66993407,1191.1,21.8,13.75
31.73144322,838.7,20.1,12.9
28.23854945,1215.1,18.1,12.38
23.71240049,1089.8,9.6,9.6
32.05234188,431.5,26.8,20.2
36.16165568,706.3,31.4,20.14
32.70601709,1287.5,14.9,14.63
28.34875214,1665.8,15.4,12
34.57284493,1082.8,21.5,20.4
40.45657143,722,24.6,23.17
39.42312576,2411.8,31,19.2
36.46208059,1463.4,25.9,16.75
40.23305495,1332.4,30.6,22
30.40589011,1293.2,15,10.29
49.20822466,1767.3,50.7,34
75.61422222,302,94,51
66.80926007,329,45.3,29
51.6541685,1821,27.3,18.25
48.25898901,1999.1,32.7,22.43
55.63425641,1773,41.9,31.5
36.31422222,3911.5,28,8.5
56.76087912,1112.4,50.6,38.6
72.86661294,2059.2,66.1,44.48
71.43776313,3685.6,51.9,35
66.39099878,1021.7,54.3,30.67
62.79021245,1958.1,58,29.59
68.39583883,7012,77.3,37
67.0234823,570.4,48.7,32.83
57.22044933,2128.9,47.3,23.71
52.84168498,1173.6,41.5,24.23
55.7125177,2706,48.6,29.29
56.68560684,2141.8,51,28.83
59.34335015,2627.4,36.3,31.17
78.09154579,6270,88,48.33
81.24521612,1213,76,42.2
85.22495238,5801.8,44.6,44.6
100.2742328,5254.8,73.3,57.71
140.5678063,12180.5,120.5,98.5
126.9548433,2590.3,73,58
124.483602,1258,89.8,63.2
123.9166667,3551.2,78.2,64
126.3754294,3124.2,82,67.29
127.603781,2861.8,82.3,67.29
161.2806262,5515.5,147,125
174.8492604,1424.6,202.1,133.76
193.5064085,706,262,167
197.4770661,1008,246,152
201.7476703,605,262,157
201.885348,504,248,152
189.6036979,403,218,119
180.0455538,436.7,200,108.67
167.5248526,403,176,87
157.6921315,302,158,77
151.3465638,302,140,73
135.7363777,302,128,61
120.3535368,403,118,53
127.6639967,403,134,71
112.1411152,160.5,73,48
150.8118542,403,164,105
152.8998221,302,158,87
145.8666422,302,146,71
156.6127106,302,166,101
167.2358277,302,182,119
141.7667888,155.2,71,46
169.3125763,504,200,139
162.8719693,302,170,89
159.6527124,302,170,89
170.9040642,302,186,125
166.5257282,302,170,97
139.2792023,140.1,66,44
152.3444968,302,138,93
139.0638177,857.2,82,63.6
125.3623932,736.2,77.3,57
107.8196337,1289.1,68.4,44.18
104.8460073,738.8,60.8,51.14
97.30721368,776.8,60,44.4
103.4443468,939,78,55.5
112.8836304,991.3,63.8,63.4
113.6939845,1944.9,86.7,58.71
124.444363,3197.2,83.4,71.13
139.8360277,1143,98.3,83.14
140.3408873,1623.2,89.4,74.5
131.1625869,1669,118,63
137.0270799,733.2,106,76.2
126.3698192,645.5,83,58.57
149.5814815,711.5,140.5,94
124.5487831,647.5,70,49.71
